Id,Price,Age_08_22,KM,Fuel_Type,HP,Color,Automatic,CC,Doors,Cylinders,Gears,Mfr_Guarantee,ABS,Airbag_1,Airbag_2,Airco,CD_Player,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Metallic_Rim
879,9900,68,62222,Petrol,110,Green,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
880,8750,66,62135,Petrol,86,Green,0,1300,5,4,5,1,1,1,1,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
881,9950,58,62024,Petrol,110,Black,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
882,8500,60,61977,Petrol,86,Silver,0,1300,3,4,5,0,1,1,1,0,0,0,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
883,9950,62,61930,Petrol,110,Red,0,1600,4,4,5,1,1,1,1,0,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
884,10950,57,61682,Petrol,110,Blue,0,1600,3,4,5,1,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
885,9795,68,61568,Petrol,110,Silver,0,1600,4,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
886,8750,68,61504,Petrol,110,Green,0,1600,4,4,5,1,1,1,0,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
887,8250,65,61384,Petrol,110,Black,0,1600,3,4,5,0,0,1,0,0,0,0,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
888,9950,58,61343,Petrol,110,Grey,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
889,9950,62,61254,Petrol,110,Red,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
890,10500,59,61166,Petrol,110,Red,0,1600,3,4,5,0,1,1,0,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
891,9750,62,61149,Petrol,86,Black,0,1300,5,4,5,1,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
892,11250,61,61144,Petrol,110,Silver,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
893,8900,59,61127,Petrol,110,Grey,0,1600,3,4,5,1,1,1,1,0,0,0,1,1,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
894,7950,60,61100,Petrol,86,Blue,0,1300,3,4,5,0,1,1,1,0,0,0,1,1,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
895,11500,68,61100,Petrol,110,Green,0,1600,5,4,5,0,1,1,1,1,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
896,9450,57,61000,Petrol,110,Green,0,1600,3,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
897,7995,65,60724,Petrol,86,Red,0,1300,3,4,5,1,1,1,1,0,0,0,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
898,10995,59,60708,Petrol,86,Grey,0,1300,5,4,5,0,1,1,1,1,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
899,8950,61,60532,Petrol,110,Red,0,1600,3,4,5,1,1,1,1,0,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
900,8250,67,60000,Petrol,86,Grey,1,1300,4,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
901,8950,66,60000,Petrol,86,Blue,0,1300,3,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
902,8950,65,60000,Petrol,86,Silver,0,1300,3,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
903,9500,62,59295,Petrol,86,Red,0,1300,5,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
904,7500,65,59264,Petrol,86,Silver,0,1300,3,4,5,0,1,1,1,0,0,1,1,1,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
905,8950,63,59000,Petrol,110,Blue,0,1600,3,4,5,1,1,1,1,0,0,0,1,1,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
906,9950,63,59000,Petrol,86,Silver,0,1300,5,4,5,1,0,1,0,1,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
907,9750,65,59000,Petrol,110,Green,0,1600,5,4,5,0,1,1,0,1,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
908,9450,61,59000,Petrol,110,Red,0,1600,5,4,5,1,1,1,1,1,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
909,9950,65,59000,Petrol,110,Grey,0,1600,3,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
910,9750,68,58860,Petrol,110,Grey,0,1600,3,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
911,8950,65,58829,Petrol,110,Blue,0,1600,3,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
912,8250,66,58654,Petrol,110,Grey,0,1600,5,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
913,7750,65,58300,Petrol,86,Green,0,1300,3,4,5,1,1,1,1,0,0,0,1,1,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
914,8950,60,58269,Petrol,110,Red,0,1600,3,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
915,9950,64,58136,Petrol,110,Black,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
916,9450,66,58113,Petrol,107,Black,1,1600,3,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
917,12950,67,58058,Petrol,110,Black,0,1600,3,4,6,0,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
918,9950,58,58000,Petrol,110,Black,0,1600,3,4,5,0,0,1,0,1,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
919,10495,62,58000,Petrol,110,Green,0,1600,3,4,6,1,1,1,1,1,0,1,1,1,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
920,7950,68,57565,Petrol,86,Green,0,1300,5,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
921,10500,63,57413,Petrol,107,Red,1,1600,5,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
922,8950,65,57374,Petrol,110,Blue,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
923,9900,62,57179,Petrol,110,Blue,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
924,9995,61,57169,Petrol,110,Grey,0,1600,3,4,6,0,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
925,9950,63,57124,Petrol,110,Blue,0,1600,3,4,6,0,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
926,9950,63,57000,Petrol,110,Grey,0,1600,3,4,5,0,1,1,1,1,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
927,8250,67,57000,Petrol,110,Grey,0,1600,3,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
928,9950,63,57000,Petrol,86,Green,0,1300,5,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
929,8950,59,56259,Petrol,86,Red,0,1300,3,4,5,0,0,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
930,10950,62,56209,Petrol,107,Grey,1,1600,3,4,5,1,1,1,1,0,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
931,9250,67,56074,Petrol,86,Red,0,1300,4,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
932,9950,63,55942,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,1,0,1,1,1,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
933,9995,57,55844,Petrol,86,Blue,0,1300,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
934,8750,61,55747,Petrol,86,Blue,0,1300,3,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
935,10950,58,55478,Petrol,86,Red,0,1300,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
936,10350,60,55085,Petrol,107,Blue,1,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
937,9950,65,55061,Petrol,110,Grey,0,1600,5,4,5,0,1,1,1,0,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
938,8950,65,55000,Petrol,86,Silver,0,1300,3,4,5,0,0,1,0,0,0,0,0,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
939,10950,57,55000,Petrol,110,Black,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
940,10950,63,54936,Petrol,110,Grey,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
941,8950,68,54875,Petrol,110,Silver,0,1600,5,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
942,8900,67,54847,Petrol,110,Red,0,1600,3,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
943,10250,60,54554,Petrol,110,Black,0,1600,3,4,6,1,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
944,9450,61,54125,Petrol,110,Silver,0,1600,5,4,5,0,1,1,0,0,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
945,9250,61,54000,Petrol,110,Red,0,1600,3,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
946,10500,57,54000,Petrol,110,Black,0,1600,5,4,5,0,1,1,0,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
947,7350,58,54000,Petrol,86,Blue,0,1300,5,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
948,10250,57,54000,Petrol,110,Black,0,1600,3,4,5,0,0,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
949,10250,62,53285,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
950,11500,65,53053,Petrol,110,Black,0,1600,5,4,5,0,1,1,1,1,1,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
951,8950,68,53000,Petrol,110,Green,1,1587,3,4,5,0,1,1,0,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
952,7750,68,53000,Petrol,86,Red,0,1300,3,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
953,9500,64,52968,Petrol,110,Red,0,1600,3,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
954,8450,67,52800,Petrol,86,Black,0,1300,3,4,5,0,0,1,0,0,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
955,8950,57,52548,Petrol,110,Red,0,1600,3,4,5,0,1,1,1,1,0,1,1,1,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
956,8400,60,52487,Petrol,110,Beige,0,1600,4,4,5,0,1,1,1,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
957,9250,66,52383,Petrol,86,Blue,0,1300,3,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
958,8900,61,52112,Petrol,110,Grey,0,1600,4,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
959,8750,58,51712,Petrol,110,Red,0,1600,3,4,5,0,1,1,1,1,1,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
960,10950,58,51421,Petrol,110,Silver,1,1600,5,4,3,0,0,1,0,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
961,8950,61,51235,Petrol,86,Red,0,1300,4,4,5,0,1,1,1,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
962,8950,65,51000,Petrol,86,Grey,0,1300,3,4,5,0,0,1,0,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
963,8895,61,50925,Petrol,110,Grey,0,1600,5,4,5,1,1,1,1,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
964,9390,66,50806,Petrol,86,Green,0,1300,3,4,5,0,0,0,0,0,0,0,0,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
965,8750,59,50469,Petrol,110,Black,0,1600,5,4,5,1,1,1,1,1,0,0,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
966,9750,61,50173,Petrol,110,Grey,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
967,9950,62,50000,Petrol,110,Blue,0,1600,5,4,5,0,1,1,1,1,1,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
968,10950,65,49942,Petrol,110,Red,0,1600,3,4,6,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
969,9900,67,49585,Petrol,110,Red,0,1600,5,4,5,1,1,1,1,0,0,0,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
970,9500,62,49258,Petrol,110,Grey,0,1600,4,4,5,0,0,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
972,9950,61,49000,Petrol,110,Red,0,1600,3,4,5,0,1,1,1,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
973,9950,63,48738,Petrol,110,Blue,0,1600,5,4,5,0,1,1,0,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
974,10500,62,47750,Petrol,86,Blue,0,1300,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
975,9950,63,47612,Petrol,86,Blue,0,1300,3,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
976,10495,68,47500,Petrol,86,Green,0,1300,5,4,5,1,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
977,9500,66,47237,Petrol,110,Silver,0,1600,3,4,5,0,0,1,0,0,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
978,8500,58,47171,Petrol,86,Blue,0,1300,3,4,5,1,1,1,1,0,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
979,10450,60,47060,Petrol,110,Grey,0,1600,4,4,5,1,1,1,1,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
980,8950,65,47014,Petrol,86,Grey,0,1300,3,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
981,9900,59,46929,Petrol,86,Grey,0,1300,3,4,5,1,1,1,1,1,0,1,1,1,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
982,8900,63,46000,Petrol,86,Green,0,1300,5,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
983,8745,65,45681,Petrol,110,Red,0,1600,3,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
984,8750,65,45549,Petrol,86,Blue,0,1300,3,4,5,0,0,1,0,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
985,10750,57,45000,Petrol,110,Black,0,1600,5,4,5,0,1,1,0,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
986,9750,57,45000,Petrol,110,Black,0,1600,3,4,5,0,0,0,0,0,0,0,0,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
987,8850,65,45000,Petrol,110,Green,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
988,7950,66,45000,Petrol,86,Grey,0,1300,5,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
989,9450,63,45000,Petrol,110,Violet,0,1600,4,4,5,1,0,0,0,0,0,0,0,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
990,9950,61,45000,Petrol,107,Red,1,1600,3,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
991,8250,63,44944,Petrol,110,Green,0,1600,4,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
992,9950,61,44597,Petrol,86,White,0,1300,3,4,5,0,1,1,0,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
993,9995,68,44458,Petrol,86,Red,0,1300,3,4,5,1,0,1,1,0,0,0,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
994,9950,59,43818,Petrol,110,Red,0,1600,5,4,5,0,1,1,1,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
995,10495,60,43426,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
996,7950,58,43000,CNG,110,Silver,1,1600,4,4,3,0,1,1,0,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
997,8950,68,43000,Petrol,110,Silver,0,1600,5,4,5,0,1,0,0,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
998,9695,57,43000,Petrol,110,Green,0,1600,5,4,5,0,1,1,0,1,0,0,1,1,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
999,7750,64,43000,Petrol,86,Blue,0,1300,3,4,5,0,0,0,0,0,0,0,0,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1000,9950,68,42750,Petrol,110,Blue,0,1600,3,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1001,9950,67,42102,Petrol,110,Silver,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
1002,9950,63,41586,Petrol,110,Blue,0,1600,5,4,5,0,0,1,0,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1003,9900,64,41200,Petrol,110,Red,0,1600,5,4,5,0,0,1,0,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1004,10950,57,40214,Petrol,86,Red,0,1300,3,4,5,1,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
1005,8950,60,40000,Petrol,86,Blue,0,1300,4,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1006,8950,66,39222,Petrol,86,Red,1,1300,3,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
1007,8250,66,39144,Petrol,110,Green,0,1600,3,4,5,1,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1008,10250,62,39000,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
1009,8750,61,38019,Petrol,110,Blue,0,1600,5,4,5,1,1,1,1,1,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
1010,9750,68,37759,Petrol,110,Blue,0,1600,5,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
1011,10950,61,37500,Petrol,110,White,0,1600,5,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1012,10950,60,37111,Petrol,110,Red,0,1600,3,4,5,1,1,1,1,0,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
1013,9750,62,37000,Petrol,86,Red,0,1300,3,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1014,8900,59,36954,Petrol,110,Green,0,1600,3,4,5,1,1,1,1,0,0,1,1,1,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
1015,9500,60,36943,Petrol,110,Red,0,1600,5,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
1016,9950,63,36923,Petrol,86,Red,0,1300,5,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
1017,9950,66,36658,Petrol,110,Black,0,1600,3,4,5,0,1,1,1,1,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
1018,8250,65,36000,Petrol,86,Green,0,1300,3,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1019,10450,65,36000,Petrol,110,Grey,0,1600,3,4,6,1,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
1020,10950,62,35512,Petrol,110,Black,0,1600,3,4,6,0,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
1021,9250,65,35283,Petrol,86,Green,0,1300,3,4,5,0,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1022,8900,68,35000,Petrol,110,Grey,0,1600,3,4,5,1,1,1,1,0,1,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
1023,10900,57,35000,Petrol,86,Blue,0,1300,5,4,5,1,1,1,1,1,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
1024,9750,64,34114,Petrol,110,Blue,0,1600,3,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
1025,11950,58,34000,Petrol,110,Black,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
1026,7900,68,33847,Petrol,86,Grey,0,1300,4,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1027,10900,57,33535,Petrol,110,Red,0,1600,4,4,5,0,0,0,0,0,0,0,0,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1028,10450,65,33000,Petrol,110,Blue,0,1600,3,4,5,0,1,1,1,0,0,0,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
1029,10950,59,32150,Petrol,110,Blue,0,1600,5,4,5,0,1,1,1,1,1,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
1030,9950,65,31588,Petrol,86,Green,0,1300,3,4,5,1,0,1,0,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1031,10750,60,31480,Petrol,110,Red,0,1600,3,4,6,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
1032,9900,57,31307,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
1033,10750,68,31000,Petrol,110,Grey,0,1600,4,4,5,0,0,1,0,1,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1034,10450,58,30634,Petrol,110,Grey,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
1035,9450,68,30300,Petrol,86,Red,0,1300,4,4,5,1,1,1,0,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1036,10750,60,28500,Petrol,86,Grey,1,1300,3,4,5,0,1,1,1,0,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1037,10950,60,28500,Petrol,110,Red,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
1038,10000,57,28000,Petrol,86,Black,0,1300,3,4,5,0,1,1,1,0,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
1039,10500,68,26698,Petrol,110,Red,0,1600,3,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1040,12500,62,26000,Petrol,107,Black,1,1600,3,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1041,8950,62,25505,Petrol,86,Green,0,1300,5,4,5,1,1,1,1,0,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
1042,10500,58,25000,Petrol,110,Green,0,1600,5,4,5,0,1,1,0,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1043,9245,66,22835,Petrol,110,Green,0,1600,3,4,5,1,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1044,10950,59,22705,Petrol,110,Grey,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
1045,9500,63,22178,Petrol,86,Red,0,1300,3,4,5,0,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1046,10900,62,17345,Petrol,110,Red,0,1600,3,4,5,0,0,1,0,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1047,10950,67,15535,Petrol,86,Grey,1,1300,4,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1048,9450,66,15110,Petrol,86,Green,0,1300,5,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
1049,5900,73,232940,Diesel,72,Grey,0,2000,5,4,5,0,0,1,0,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1050,6950,79,218118,Diesel,72,Black,0,2000,5,4,5,0,0,1,0,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1051,6000,78,217764,Diesel,72,Green,0,2000,5,4,5,1,1,1,1,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1052,5250,79,207114,CNG,110,Black,0,1600,5,4,5,0,0,1,1,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1053,4400,74,203254,Diesel,72,Black,0,2000,3,4,5,0,0,0,0,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1054,6750,77,200732,Diesel,72,Grey,0,2000,4,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
1055,8500,69,197501,Diesel,72,White,0,2000,5,4,5,0,1,1,1,1,0,0,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
